# section,x,y,w,h,color
menuBlocks,585,144,9,9,Color.BLACK
menuBlocks,603,180,9,18,Color.BLACK
menuBlocks,603,189,9,9,Color.BLACK
menuBlocks,612,198,9,18,Color.BLACK
menuBlocks,612,207,9,9,Color.BLACK
menuBlocks,621,216,9,18,Color.BLACK
menuBlocks,621,225,9,9,Color.BLACK
menuBlocks,567,144,9,90,Color.GRAY
menuBlocks,558,234,9,9,Color.GRAY
menuBlocks,576,144,9,9,Color.GRAY
menuBlocks,594,144,36,9,Color.GRAY
menuBlocks,630,63,9,90,Color.GRAY
menuBlocks,567,72,9,54,Color.GRAY
menuBlocks,567,81,9,54,Color.GRAY
menuBlocks,594,153,9,9,Color.GRAY
menuBlocks,603,162,9,18,Color.GRAY
menuBlocks,612,180,9,18,Color.GRAY
menuBlocks,621,198,9,18,Color.GRAY
menuBlocks,630,216,9,27,Color.GRAY
menuBlocks,621,234,9,9,Color.GRAY
menuBlocks,567,234,9,9,Color.GRAY
menuBlocks,585,162,9,9,Color.GRAY
menuBlocks,594,180,9,9,Color.GRAY
menuBlocks,603,198,9,9,Color.GRAY
menuBlocks,612,216,9,9,Color.GRAY
menuBlocks,648,63,90,9,Color.BLACK
menuBlocks,648,72,9,162,Color.BLACK
menuBlocks,657,225,81,9,Color.BLACK
menuBlocks,657,144,36,9,Color.BLACK
menuBlocks,657,72,81,9,Color.GRAY
menuBlocks,657,81,9,63,Color.GRAY
menuBlocks,666,153,27,9,Color.GRAY
menuBlocks,657,153,9,72,Color.GRAY
menuBlocks,648,234,99,9,Color.GRAY
menuBlocks,738,63,9,18,Color.GRAY
menuBlocks,693,144,9,9,Color.GRAY
menuBlocks,693,153,9,9,Color.GRAY
menuBlocks,738,225,9,18,Color.GRAY
pausedBlocks,200,150,400,100,Color.WHITE
pausedBlocks,216,162,27,9,Color.BLACK
pausedBlocks,207,171,9,54,Color.BLACK
pausedBlocks,216,225,27,9,Color.BLACK
pausedBlocks,243,171,9,54,Color.BLACK
pausedBlocks,270,162,9,72,Color.BLACK
pausedBlocks,279,162,36,9,Color.BLACK
pausedBlocks,306,171,9,36,Color.BLACK
pausedBlocks,279,198,27,9,Color.BLACK
pausedBlocks,324,162,45,9,Color.BLACK
pausedBlocks,342,171,9,63,Color.BLACK
pausedBlocks,378,162,45,9,Color.BLACK
pausedBlocks,396,171,9,54,Color.BLACK
pausedBlocks,378,225,45,9,Color.BLACK
pausedBlocks,441,162,27,9,Color.BLACK
pausedBlocks,432,171,9,54,Color.BLACK
pausedBlocks,441,225,27,9,Color.BLACK
pausedBlocks,468,171,9,54,Color.BLACK
pausedBlocks,495,162,9,72,Color.BLACK
pausedBlocks,504,171,9,18,Color.BLACK
pausedBlocks,513,189,9,18,Color.BLACK
pausedBlocks,522,207,9,18,Color.BLACK
pausedBlocks,531,162,9,72,Color.BLACK
pausedBlocks,558,162,36,9,Color.BLACK
pausedBlocks,549,171,9,18,Color.BLACK
pausedBlocks,558,189,18,9,Color.BLACK
pausedBlocks,567,198,18,9,Color.BLACK
pausedBlocks,585,207,9,18,Color.BLACK
pausedBlocks,549,225,36,9,Color.BLACK
pausedBlocks,200,350,400,100,Color.WHITE
pausedBlocks,252,360,9,36,Color.BLACK
pausedBlocks,216,360,9,72,Color.BLACK
pausedBlocks,225,360,27,9,Color.BLACK
pausedBlocks,225,387,27,9,Color.BLACK
pausedBlocks,243,396,9,18,Color.BLACK
pausedBlocks,252,414,9,18,Color.BLACK
pausedBlocks,279,360,45,9,Color.BLACK
pausedBlocks,279,369,9,27,Color.BLACK
pausedBlocks,288,387,36,9,Color.BLACK
pausedBlocks,279,396,9,36,Color.BLACK
pausedBlocks,288,423,36,9,Color.BLACK
pausedBlocks,351,360,36,9,Color.BLACK
pausedBlocks,342,369,9,18,Color.BLACK
pausedBlocks,351,387,18,9,Color.BLACK
pausedBlocks,360,396,18,9,Color.BLACK
pausedBlocks,378,405,9,18,Color.BLACK
pausedBlocks,342,423,36,9,Color.BLACK
pausedBlocks,414,360,9,63,Color.BLACK
pausedBlocks,423,423,27,9,Color.BLACK
pausedBlocks,450,360,9,63,Color.BLACK
pausedBlocks,477,369,9,63,Color.BLACK
pausedBlocks,477,360,18,9,Color.BLACK
pausedBlocks,495,369,9,27,Color.BLACK
pausedBlocks,504,360,18,9,Color.BLACK
pausedBlocks,513,369,9,63,Color.BLACK
pausedBlocks,540,360,45,9,Color.BLACK
pausedBlocks,540,369,9,36,Color.BLACK
pausedBlocks,549,387,28,9,Color.BLACK
pausedBlocks,540,405,9,18,Color.BLACK
pausedBlocks,540,423,45,9,Color.BLACK
optionsBlocks,9,513,72,72,Color.WHITE
optionsBlocks,36,522,9,54,Color.BLACK
optionsBlocks,27,531,9,36,Color.BLACK
optionsBlocks,18,540,54,18,Color.BLACK
optionsBlocks,53,53,300,100,Color.WHITE
optionsBlocks,63,63,27,9,Color.BLACK
optionsBlocks,63,72,9,27,Color.BLACK
optionsBlocks,63,99,27,9,Color.BLACK
optionsBlocks,81,108,9,27,Color.BLACK
optionsBlocks,63,135,27,9,Color.BLACK
optionsBlocks,99,63,27,9,Color.BLACK
optionsBlocks,108,72,9,72,Color.BLACK
optionsBlocks,135,63,9,81,Color.BLACK
optionsBlocks,144,63,18,9,Color.BLACK
optionsBlocks,153,72,9,27,Color.BLACK
optionsBlocks,144,90,18,9,Color.BLACK
optionsBlocks,144,99,9,18,Color.BLACK
optionsBlocks,153,117,9,27,Color.BLACK
optionsBlocks,150,110,5,15,Color.BLACK
optionsBlocks,171,63,9,81,Color.BLACK
optionsBlocks,189,63,9,81,Color.BLACK
optionsBlocks,180,63,9,9,Color.BLACK
optionsBlocks,180,135,9,9,Color.BLACK
optionsBlocks,207,63,9,81,Color.BLACK
optionsBlocks,216,99,9,9,Color.BLACK
optionsBlocks,225,63,9,27,Color.BLACK
optionsBlocks,225,117,9,27,Color.BLACK
optionsBlocks,220,110,5,5,Color.BLACK
optionsBlocks,220,105,5,5,Color.BLACK
optionsBlocks,220,95,5,5,Color.BLACK
optionsBlocks,220,90,5,5,Color.BLACK
optionsBlocks,225,95,5,5,Color.BLACK
optionsBlocks,225,90,5,5,Color.BLACK
optionsBlocks,225,110,5,5,Color.BLACK
optionsBlocks,225,115,5,5,Color.BLACK
optionsBlocks,243,63,9,81,Color.BLACK
optionsBlocks,252,63,18,9,Color.BLACK
optionsBlocks,252,99,18,9,Color.BLACK
optionsBlocks,252,135,18,9,Color.BLACK
optionsBlocks,279,81,9,9,Color.BLACK
optionsBlocks,279,117,9,9,Color.BLACK
optionsBlocks,297,117,9,9,Color.GREEN
optionsBlocks,306,126,9,9,Color.GREEN
optionsBlocks,315,108,9,18,Color.GREEN
optionsBlocks,324,90,9,18,Color.GREEN
optionsBlocks,333,72,9,18,Color.GREEN
optionsBlocks,306,90,9,9,Color.RED
optionsBlocks,315,99,9,9,Color.RED
optionsBlocks,324,90,9,9,Color.RED
optionsBlocks,306,108,9,9,Color.RED
optionsBlocks,324,108,9,9,Color.RED
optionsBlocks,333,117,9,18,Color.RED
optionsBlocks,333,72,9,18,Color.RED
optionsBlocks,297,117,9,18,Color.RED
optionsBlocks,297,72,9,18,Color.RED
optionsBlocks,450,53,300,100,Color.WHITE
optionsBlocks,459,63,9,81,Color.BLACK
optionsBlocks,468,63,18,9,Color.BLACK
optionsBlocks,468,135,18,9,Color.BLACK
optionsBlocks,495,63,9,81,Color.BLACK
optionsBlocks,504,63,9,9,Color.BLACK
optionsBlocks,513,63,9,81,Color.BLACK
optionsBlocks,504,135,9,9,Color.BLACK
optionsBlocks,531,63,9,81,Color.BLACK
optionsBlocks,540,135,18,9,Color.BLACK
optionsBlocks,567,63,9,81,Color.BLACK
optionsBlocks,576,63,9,9,Color.BLACK
optionsBlocks,585,63,9,81,Color.BLACK
optionsBlocks,576,135,9,9,Color.BLACK
optionsBlocks,603,63,9,81,Color.BLACK
optionsBlocks,612,63,18,9,Color.BLACK
optionsBlocks,621,72,9,18,Color.BLACK
optionsBlocks,612,90,18,9,Color.BLACK
optionsBlocks,612,99,9,9,Color.BLACK
optionsBlocks,612,108,9,9,Color.BLACK
optionsBlocks,621,117,9,27,Color.BLACK
optionsBlocks,620,110,5,15,Color.BLACK
optionsBlocks,639,81,9,9,Color.BLACK
optionsBlocks,639,117,9,9,Color.BLACK
optionsBlocks,657,63,18,36,Color.RED
optionsBlocks,684,63,18,36,Color.YELLOW
optionsBlocks,711,63,18,36,Color.GREEN
optionsBlocks,657,108,18,36,Color.BLUE
optionsBlocks,684,108,18,36,Color.MAGENTA
optionsBlocks,711,108,18,36,Color.BLACK
optionsBlocks,50,197,300,100,Color.WHITE
optionsBlocks,63,207,9,81,Color.BLACK
optionsBlocks,72,207,18,9,Color.BLACK
optionsBlocks,72,243,18,9,Color.BLACK
optionsBlocks,72,279,18,9,Color.BLACK
optionsBlocks,99,207,9,81,Color.BLACK
optionsBlocks,117,207,9,81,Color.BLACK
optionsBlocks,105,225,5,30,Color.BLACK
optionsBlocks,110,235,5,30,Color.BLACK
optionsBlocks,115,245,5,30,Color.BLACK
optionsBlocks,144,207,18,9,Color.BLACK
optionsBlocks,144,243,18,9,Color.BLACK
optionsBlocks,144,279,18,9,Color.BLACK
optionsBlocks,135,207,9,81,Color.BLACK
optionsBlocks,171,207,9,81,Color.BLACK
optionsBlocks,198,207,9,81,Color.BLACK
optionsBlocks,180,210,5,15,Color.BLACK
optionsBlocks,195,210,5,15,Color.BLACK
optionsBlocks,185,215,5,15,Color.BLACK
optionsBlocks,190,215,5,15,Color.BLACK
optionsBlocks,216,207,9,27,Color.BLACK
optionsBlocks,234,207,9,27,Color.BLACK
optionsBlocks,225,234,9,54,Color.BLACK
optionsBlocks,234,234,9,9,Color.BLACK
optionsBlocks,216,234,9,9,Color.BLACK
optionsBlocks,235,240,5,10,Color.BLACK
optionsBlocks,230,240,5,10,Color.BLACK
optionsBlocks,220,240,5,10,Color.BLACK
optionsBlocks,252,225,9,9,Color.BLACK
optionsBlocks,252,261,9,9,Color.BLACK
optionsBlocks,270,207,27,36,Color.GREEN
optionsBlocks,306,207,27,36,Color.YELLOW
optionsBlocks,270,252,27,36,Color.RED
optionsBlocks,306,252,27,36,Color.MAGENTA
optionsBlocks,450,197,300,100,Color.WHITE
optionsBlocks,459,207,27,9,Color.BLACK
optionsBlocks,459,216,9,72,Color.BLACK
optionsBlocks,468,279,18,9,Color.BLACK
optionsBlocks,495,207,9,81,Color.BLACK
optionsBlocks,504,279,18,9,Color.BLACK
optionsBlocks,513,207,9,72,Color.BLACK
optionsBlocks,504,207,9,9,Color.BLACK
optionsBlocks,531,207,9,81,Color.BLACK
optionsBlocks,540,279,18,9,Color.BLACK
optionsBlocks,567,207,9,81,Color.BLACK
optionsBlocks,576,279,18,9,Color.BLACK
optionsBlocks,585,207,9,72,Color.BLACK
optionsBlocks,576,207,9,9,Color.BLACK
optionsBlocks,603,207,27,9,Color.BLACK
optionsBlocks,621,216,9,27,Color.BLACK
optionsBlocks,603,234,18,9,Color.BLACK
optionsBlocks,603,216,9,72,Color.BLACK
optionsBlocks,621,261,9,27,Color.BLACK
optionsBlocks,612,243,9,18,Color.BLACK
optionsBlocks,620,255,5,15,Color.BLACK
optionsBlocks,639,207,27,9,Color.BLACK
optionsBlocks,639,216,9,27,Color.BLACK
optionsBlocks,639,243,27,9,Color.BLACK
optionsBlocks,657,252,9,36,Color.BLACK
optionsBlocks,639,279,18,9,Color.BLACK
optionsBlocks,675,225,9,9,Color.BLACK
optionsBlocks,675,261,9,9,Color.BLACK
optionsBlocks,693,261,9,9,Color.GREEN
optionsBlocks,702,270,9,9,Color.GREEN
optionsBlocks,711,252,9,18,Color.GREEN
optionsBlocks,720,234,9,18,Color.GREEN
optionsBlocks,729,216,9,18,Color.GREEN
optionsBlocks,693,216,9,18,Color.RED
optionsBlocks,693,261,9,18,Color.RED
optionsBlocks,702,234,9,9,Color.RED
optionsBlocks,711,243,9,9,Color.RED
optionsBlocks,702,252,9,9,Color.RED
optionsBlocks,720,234,9,9,Color.RED
optionsBlocks,720,252,9,9,Color.RED
optionsBlocks,729,261,9,18,Color.RED
optionsBlocks,729,216,9,18,Color.RED
optionsBlocks,50,350,375,100,Color.WHITE
optionsBlocks,72,360,18,9,Color.BLACK
optionsBlocks,63,360,9,81,Color.BLACK
optionsBlocks,72,396,18,9,Color.BLACK
optionsBlocks,99,360,9,81,Color.BLACK
optionsBlocks,108,432,18,9,Color.BLACK
optionsBlocks,135,369,9,72,Color.BLACK
optionsBlocks,144,360,9,9,Color.BLACK
optionsBlocks,153,369,9,72,Color.BLACK
optionsBlocks,144,396,9,9,Color.BLACK
optionsBlocks,171,360,27,9,Color.BLACK
optionsBlocks,171,369,9,36,Color.BLACK
optionsBlocks,180,396,18,9,Color.BLACK
optionsBlocks,189,405,9,36,Color.BLACK
optionsBlocks,171,432,18,9,Color.BLACK
optionsBlocks,207,360,9,81,Color.BLACK
optionsBlocks,216,396,9,9,Color.BLACK
optionsBlocks,225,360,9,81,Color.BLACK
optionsBlocks,243,360,27,9,Color.BLACK
optionsBlocks,252,369,9,63,Color.BLACK
optionsBlocks,243,432,27,9,Color.BLACK
optionsBlocks,279,360,9,81,Color.BLACK
optionsBlocks,285,380,5,25,Color.BLACK
optionsBlocks,290,390,5,25,Color.BLACK
optionsBlocks,295,400,5,25,Color.BLACK
optionsBlocks,297,360,9,81,Color.BLACK
optionsBlocks,315,360,27,9,Color.BLACK
optionsBlocks,315,369,9,72,Color.BLACK
optionsBlocks,324,432,18,9,Color.BLACK
optionsBlocks,333,396,9,36,Color.BLACK
optionsBlocks,330,395,15,10,Color.BLACK
optionsBlocks,351,378,9,9,Color.BLACK
optionsBlocks,351,414,9,9,Color.BLACK
optionsBlocks,369,414,9,9,Color.GREEN
optionsBlocks,378,423,9,9,Color.GREEN
optionsBlocks,387,405,9,18,Color.GREEN
optionsBlocks,396,387,9,18,Color.GREEN
optionsBlocks,405,369,9,18,Color.GREEN
optionsBlocks,369,414,9,18,Color.RED
optionsBlocks,369,369,9,18,Color.RED
optionsBlocks,378,387,9,9,Color.RED
optionsBlocks,378,405,9,9,Color.RED
optionsBlocks,387,396,9,9,Color.RED
optionsBlocks,396,387,9,9,Color.RED
optionsBlocks,396,405,9,9,Color.RED
optionsBlocks,405,414,9,18,Color.RED
optionsBlocks,405,369,9,18,Color.RED
